序号,单词,exchange,音标,中文意思,
2433,park,,/pɑːk/,vt.停放（汽车）,
2434,parking,,/ˈpɑːkɪŋ/,n.停车,
2435,parrot,,/ˈpærət/,n.鹦鹉,
2436,part,,/pɑːt/,n.部分；成分；角色；部件；零件a.局部的；部分的v.分离；分开；分割,
2437,participate,,/pɑːˈtɪsɪpeɪt/,v.参加，参与,
2438,particular,,/pəˈtɪkjʊlə(r)/,a.特殊的，个别的,
2439,partly,,/ˈpɑːtlɪ/,ad.部分地，在一定程度上,
2440,partner,,/ˈpɑːtnə(r)/,n.搭档，合作者,
2441,part-time,,/pɑːt-taɪm/,a.&ad.兼职的；部分时间的（地）,
2442,pass,,/pɑːs;(US)pæs/,vt.传，递；经过；通过,
2443,passage,,/ˈpæsɪdʒ/,n.（文章等的）一节，一段；通道；走廊,
2444,passenger,,/ˈpæsɪndʒə(r)/,n.乘客，旅客,
2445,passer-by,,/'pɑːsə-baɪ/,n.过客，过路人,
2446,passive,,/ˈpæsɪv/,a.被动的,
2447,passport,,/ˈpɑːspɔːt;(US)ˈpæ-/,n.护照,
2448,past,,/pɑːst;(US)pæst/,ad.过n.过去，昔日，往事prep.过…，走过某处,
2449,patent,,/ˈpeɪt(ə)nt;(US)ˈpætnt/,n.专利权，专利证书,
2450,path,,/pɑːθ;(US)pæθ/,n.小道，小径,
2451,patience,,/'peɪʃəns/,n.容忍；耐心,
2452,patient,,/ˈpeɪʃ(ə)nt/,n.病人,
2453,pattern,,/ˈpæt(ə)n/,n.式样,
2454,pause,,/pɔːz/,n.&vi.中止，暂停；停止,
2455,pay,(paid，paid),/peɪ/,v.付钱，给…报酬n.工资,
2456,P.E.,(缩)physical education,/piːiː/,体育,
2457,P.C.,(缩)personal computer,/piːsiː/,个人电脑,
2458,pea,,/piː/,n.豌豆,
2459,peace,,/piːs/,n.和平,
2460,peaceful,,/ˈpiːsfʊl/,a.和平的，安宁的,
2461,peach,,/piːtʃ/,n.桃子,
2462,pear,,/peə(r)/,n.梨子，梨树,
2463,peasant,,/ˈpezənt/,n.农民；佃农,
2464,pedestrian,,/pɪˈdestrɪən/,n.步行者，行人,
2465,pen,,/pen/,n.钢笔，笔,
2466,pencil,,/ˈpens(ə)l/,n.铅笔,
2467,pencil-box,,/ˈpens(ə)l-bɔks/,n.铅笔盒,
2468,pen-friend,,/pen-frɪend/,n.笔友,
2469,penny,(英复pence),/ˈpenɪ/,n.（英）便士；美分,
2470,pension,,/ˈpenʃ(ə)n/,n.养老金,
2471,people,,/ˈpiːp(ə)l/,n.人，人们；人民,
2472,pepper,,/ˈpepə(r)/,n.胡椒粉,
2473,per,,/pə(r)/,prep.每，每一,
2474,percent,,/pəˈsent/,n.百分之……,
2475,percentage,,/pəˈsentədʒ/,n.百分率,
2476,perfect,,/kwestʃəˈneə(r)/,a.完美的，极好的,
2477,perform,,/pəˈfɔːm/,v.表演，履行；行动,
2478,performance,,/pəˈfɔːm/,n.演出，表演,
2479,performer,,/pəˈfɔːmə(r)/,n.表演者，执行者,
2480,perfume,,/ˈpɜːfjuːm/,n.香水,
2481,perhaps,,/pəˈhæps/,ad.可能，或,
2482,period,,/ˈpɪərɪəd/,n.时期，时代,
2483,permanent,,/ˈpɜːmənənt/,a.永久的，永恒的,
2484,permission,,/pəˈmɪʃ(ə)n/,n.允许，许可，同意,
2485,permit,,/pəˈmɪt/,vt.许可，允许;执照n.许可证,
2486,person,,/ˈpɜːs(ə)n/,n.人,
2487,personal,,/ˈpɜːsən(ə)l/,a.个人的，私人的,
2488,personnel,,/pɜːsəˈnel/,n.全体人员，职员,
2489,personally,,/ˈpɜːsənəlɪ/,ad.就自己而言,
2490,persuade,,/ˈpɜːsənəlɪ/,vt.说服，劝说,
2491,pest,,/pest/,n.害虫,
2492,pet,,/pet/,n.宠物，爱畜,
2493,petrol,,/ˈpetr(ə)l/,n.石油,
2494,phenomenon,(pl.phenomena),/fɪˈnɔmɪnən;(US)-nɔn-/,n.现象,
2495,phone,telephone,/fəʊn/,v.打电话n.电话，电话机,
2496,phone-booth,,/fəʊn-buːð/,n.公用电话间,
2497,photo,(photograph),/ˈfəʊtəʊ/,n.照片,
2498,photograph,,/ˈfəʊtəɡrɑːf;(US)-ɡræf/,n.照片,
2499,photographer,,/fəˈtɔɡrəfə(r)/,n.摄影师,
2500,phrase,,/freɪz/,n.短语；习惯用语,
2501,physical,,/ˈfɪzɪk(ə)l/,a.身体的；物理的,
2502,physician,,/fɪˈzɪʃ(ə)n/,n.(有行医执照的)医生,
2503,physicist,,/ˈfɪzɪsɪst/,n.物理学家,
2504,physics,,/ˈfɪzɪks/,n.物理（学）,
2505,pianist,,/ˈfɪzɪks/,n.钢琴家,
2506,piano,,/pɪˈænəʊ/,n.钢琴,
2507,pick,,/pɪk/,v.拾起，采集；挑选,
2508,picnic,,/ˈpɪknɪk/,n.&v.野餐,
2509,picture,,/ˈpɪktʃə(r)/,n.图片，画片，照片,
2510,pie,,/paɪ/,n.甜馅饼,
2511,piece,,/paɪ/,n.一块（片，张，件…）,
2512,pig,,/paɪ/,n.猪,
2513,pile,,/paɪ/,n.堆,
2514,pill,,/pɪl/,n.药丸，药片,
2515,pillow,,/pɪl/,n.枕头,
2516,pilot,,/ˈpaɪlət/,n.飞行员,
2517,pin,,/pɪn/,n.别针v.别住，钉住,
2518,pine,,/paɪn/,n.松树,
2519,pineapple,,/ˈpaɪnæp(ə)l/,n.菠萝,
2520,ping-pong,,/pɪŋ-pɔɡ/,n.乒乓球,
2521,pint,,/paɪnt/,n.（液量单位）品脱,
2522,pioneer,,/paɪəˈnɪə(r)/,n.先锋，开拓者,
2523,pipe,,/paɪp/,n.管子，输送管,
2524,pity,,/ˈpɪtɪ/,n.怜悯，同情,
2525,place,,/pleɪs/,n.地方，处所v.放置，安置，安排,
2526,plain,,/pleɪn/,a.家常的；普通的,
2527,plan,,/plæn/,n.&v.计划，打算,
2528,plane,,/pleɪn/,n.飞机,
2529,planet,,/ˈplænɪt/,n.行星,
2530,plant,,/plɑːnt;(US)ˈplænt/,vt.种植，播种n.植物,
2531,plastic,,/ˈplæstɪk/,a.塑料的,
2532,plate,,/pleɪt/,n.板；片；牌；盘子；盆子,
2533,platform,,/ˈplætfɔːm/,n.讲台，(车站的)月台,
2534,play,,/pleɪ/,v.玩；打（球）；游戏；播放n.玩耍，戏剧,
2535,playroom,,/'pleɪ，ruːm/,n.游戏室,
2536,player,,/ˈpleɪə(r)/,n.比赛者，选手,
2537,playground,,/ˈpleɪgraʊnd/,n.操场，运动场,
2538,playmate,,/ˈpleɪmeɪt/,n.玩伴,
2539,pleasant,,/ˈplezənt/,a.令人愉快的，舒适的,
2540,please,,/pliːz/,v.请，使人高兴，使人满意,
2541,pleased,,/pliːzd/,a.高兴的,
2542,pleasure,,/pliːzd/,n.高兴，愉快,
2543,plenty,,/pliːzd/,n.充足，大量,
2544,plot,,/plɔt/,v./n.故事情节，密谋,
2545,plug,,/plʌɡ/,n.塞子vt.（用塞子）把…塞住,
2546,plus,,/plʌs/,prep.加，加上,
2547,p.m.,,/piːem/,n.下午，午后,
2548,pm,,/piːem/,n.下午，午后,
2549,P.M.,,/piːem/,n.下午，午后,
2550,PM,,/piːem/,n.下午，午后,
2551,pocket,,/ˈpɔkɪt/,n.（衣服的）口袋,
2552,poem,,/ˈpəʊɪm/,n.诗,
2553,poet,,/ˈpəʊɪt/,n.诗人,
2554,point,,/pɔɪnt/,v.指，指向n.点；分数,
2555,poison,,/ˈpɔɪz(ə)n/,n.毒药,
2556,poisonous,,/ˈpɔɪzənəs/,a.有毒的，致命的,
2557,pole,,/pəʊl/,n.杆，电线杆；,
2558,the North Pole,(the South Pole),/ðənɔːθpəʊ/,（地球的）极，极地北（南）极,
2559,police,,/pəˈliːs/,n.警察，警务人员,
2560,policeman,(复-men),/pəˈliːsmən/,n.警察，巡警policewoman(-women)n.女警察,
2561,policy,,/ˈpɔlɪsɪ/,n.政策，方针，原则,
2562,polish,,/ˈpɔlɪsɪ/,v.擦亮n.擦光剂，亮光剂,
2563,polite,,/pəˈlaɪt/,a.有礼貌的，有教养的,
2564,political,,/pəˈlɪtɪk(ə)l/,a.政治的,
2565,politician,,/pɔlɪˈtɪʃ(ə)n/,n.政治家,
2566,politics,,/ˈpɔlɪtɪks/,n.政治,
2567,pollute,,/pəˈluːt/,vt.污染,
2568,pollution,,/pəˈluːʃ(ə)n/,n.污染,
2569,pond,,/pɔnd/,n.池塘,
2570,pool,,/puːl/,n.水塘，水池,
2571,poor,,/pʊə(r)/,a.贫穷；可怜；不好的，差的,
2572,pop,(popular),/pɔp/,a.(口语)（音乐、艺术等）大众的，通俗的,
2573,popcorn,,/ˈpɔpkɔːn/,n.爆米花,
2574,popular,,/ˈpɔpjʊlə(r)/,a.流行，大众，受欢迎的,
2575,population,,/pɔpjʊˈleɪʃ(ə)n/,n.人口，人数,
2576,pork,,/pɔːk/,n.猪肉,
2577,porridge,,/ˈpɔrɪdʒ;(US)ˈpɔːrɪdʒ/,n.稀饭，粥,
2578,port,,/pɔːt/,n.港口，码头,
2579,portable,,/ˈpɔːtəb(ə)l/,a.手提的，便携式的,
2580,porter,,/ˈpɔːtə(r)/,n.（火车站或旅馆处的）搬运工,
2581,position,,/pəˈzɪʃ(ə)n/,n.位置,
2582,possess,,/pəˈzɪʃ(ə)n/,vt.占有；拥有,
2583,possession,,/pəˈzeʃ(ə)n/,n.所有，拥有；财产，所有物,
2584,possibility,,/pɔsɪˈbɪlɪtɪ/,vn.可能，可能性,
2585,possible,,/ˈpɔsɪb(ə)l/,a.可能的,
2586,post,,/pəʊst/,n.邮政，邮寄，邮件v.投寄；邮寄,
2587,postage,,/ˈpəʊstɪdʒ/,n.邮费,
2588,postbox,,/ˈpəʊstbɔks/,n.邮箱,
2589,postcard,,/ˈpəʊstkɑːd/,n.明信片,
2590,postcode,,/ˈpəʊstkəʊd/,n.（英）邮政编码,
2591,poster,,/ˈpəʊstə(r)/,n.(贴在公共场所的大型)招贴；广告(画),
2592,postman,,/ˈpəʊstmən/,n.邮递员,
2593,postpone,,/pəʊstˈpəʊn/,vt.推迟，延期,
2594,pot,,/pɔt/,n.锅，壶，瓶，罐,
2595,potato,,/pəˈteɪtəʊ/,n.土豆，马铃薯,
2596,potential,,/pəˈtenʃ(ə)l/,a.潜在的，可能的,
2597,pound,,/pəˈtenʃ(ə)l/,n.磅；英镑,
2598,pour,,/pɔː(r)/,vi.倾泻，不断流出,
2599,powder,,/ˈpaʊdə(r)/,n.粉，粉末,
2600,power,,/ˈpaʊdə(r)/,n.力，动力，电力,
2601,powerful,,/ˈpaʊəfʊl/,a.效力大的，强有力的，强大的,
2602,practical,,/ˈpræktɪk(ə)l/,a.实际的，适用的,
2603,practice(s)e,,/ˈpræktɪs/,n.练习,
2604,prairie,,/ˈpreərɪ/,n.大草原,
2605,praise,,/preɪz/,n.&vt.赞扬，表扬,
2606,pray,,/preɪ/,v.祈祷；祈求,
2607,prayer,,/preə(r)/,n.祈祷,
2608,precious,,/ˈpreʃəs/,a.宝贵的，珍贵的,
2609,precise,,/prɪˈsaɪs/,a.准确，精确的，确切的,
2610,predict,,/prɪˈdɪkt/,v.预言，预告，预报,
2611,prefer,,/prɪˈfɜː(r)/,vt.宁愿（选择），更喜欢,
2612,preference,,/ˈprefərəns/,n.选择，趋向,
2613,pregnant,,/ˈpreɡnənt/,a.怀孕的,
2614,prejudice,,/ˈpredʒʊdɪs/,n.偏见，成见,
2615,premier,,/ˈpremɪə(r);(US)priːˈmɪər/,n.首相，总理,
2616,preparation,,/prepəˈreɪʃ(ə)n/,n.准备,
2617,prepare,,/prɪˈpeə(r)/,vt.准备，预备，调制，配制,
2618,prescription,,/prɪˈskrɪpʃ(ə)n/,n.处方，药方,
2619,present,,/ˈprez(ə)nt/,a.出现的，出席的n.礼物，赠品vt.呈奉，奉送,
2620,presentation,,/prezənˈteɪʃ(ə)n;(US)priːzenˈteʃn/,n.演示，演出,
2621,preserve,,/prezənˈteɪʃ(ə)n;(US)priːzenˈteʃn/,v.保护，保留，保存,
2622,president,,/ˈprezɪdənt/,n.总统；主席,
2623,press,,/ˈprezɪdənt/,vt.压，按n.新闻界，出版社,
2624,pressure,,/ˈpreʃə(r)/,n.压迫，压力，压强,
2625,pretend,,/ˈpreʃə(r)/,vi.假装，装作,
2626,pretty,,/ˈprɪtɪ/,a.漂亮的，俊俏的,
2627,prevent,,/prɪˈvent/,vt.防止，预防,
2628,preview,,/ˈpriːvjuː/,vt.预习;试演;预展,
2629,price,,/praɪs/,n.价格，价钱,
2630,pride,,/praɪd/,n.自豪，骄傲,
2631,primary,,/ˈpraɪmərɪ/,a.初等的；初级的,
2632,primaryschool,,/ˈpraɪmərɪskuːl/,小学,
2633,primitive,,/ˈprɪmɪtɪv/,a.原始的，远古的,
2634,principle,,/ˈprɪnsɪp(ə)l/,n.道德原则，法则,
2635,print,,/prɪnt/,vt.印刷,
2636,printer,,/ˈprɪntə(r)/,n.打印机,
2637,printing,,/ˈprɪntɪŋ/,n.印刷，印刷术,
2638,prison,,/ˈprɪz(ə)n/,n.监狱,
2639,prisoner,,/ˈprɪznə(r)/,n.囚犯,
2640,private,,/ˈpraɪvɪt/,a.私人的,
2641,privilege,,/ˈprɪvɪlɪdʒ/,特权，特殊待遇,
2642,prize,,/praɪz/,n.奖赏，奖品,
2643,probable,,/ˈprɔbəb(ə)l/,a.很可能，很有希望的,
2644,probably,,/ˈprɔbəb(ə)lɪ/,ad.很可能，大概,
2645,problem,,/ˈprɔbləm/,n.问题，难题,
2646,procedure,,/prəˈsiːdʒə(r)/,n.程序，手续，待遇,
2647,process,,/ˈprəʊses;(US)ˈprɔses/,n./v.过程，加工，处理,
2648,produce,,/prəˈdjuːs;(US)-ˈduːs/,vt.生产；制造,
2649,product,,/ˈprɔdʌkt/,n.产品，制品,
2650,production,,/prəˈdʌkʃ(ə)n/,n.生产；制造,
2651,profession,,/prəˈfeʃ(ə)n/,n.（需要有高等教育学位的）职业（如医生或律师）,
2652,professor,,/prəˈfesə(r)/,n.教授,
2653,profit,,/ˈprɔfɪt/,n.利润，收益,
2654,programme,,/'prəʊgræm/,(美program)n.节目；项目,
2655,progress,,/ˈprəʊɡres;(US)ˈprɔɡres/,n.进步，上进vi.进展，进行,
2656,prohibit,,/prəˈhɪbɪt/,v.禁止,
2657,project,,/ˈprɔdʒekt/,n.工程,
2658,promise,,/ˈprɔmɪs/,n.&vi.答应，允诺,
2659,promote,,/prəˈməʊt/,v.促进，推动，促销，晋升,
2660,pronounce,,/prəˈnaʊns/,vt.发音,
2661,pronunciation,,/prənʌnsɪˈeɪʃ(ə)n/,n.发音,
2662,proper,,/ˈprɔpə(r)/,a.恰当的，合适的,
2663,properly,,/ˈprɔpəlɪ/,ad.适当地,
2664,protect,,/prəˈtekt/,vt.保护,
2665,protection,,/prəˈtekʃ(ə)n/,n.保护,
2666,proud,,/praʊd/,a.自豪的；骄傲的,
2667,prove,,/pruːv/,vt.证明,
2668,provide,,/prəˈvaɪd/,vt.提供,
2669,province,,/ˈprɔvɪns/,n.省,
2670,psychology,,/saɪˈkɔlədʒɪ/,n.心理学,
2671,pub,,/pʌb/,n.酒店，酒吧,
2672,public,,/ˈpʌblɪk/,a.公共，公众的n.公众,
2673,publicly,,/ˈpʌblɪklɪ/,ad.当众；公开地,
2674,publish,,/ˈpʌblɪʃ/,t.出版，发行,
2675,pull,,/pʊl/,拉，拖n.拉力，引力,
2676,pulse,,/pʌls/,n.脉搏，（光、能量、波等的）脉动，搏动,
2677,pump,,/ˈpʌmp/,t.用泵抽水,
2678,punctual,,/ˈpʌŋktjʊəl/,a.准时的,
2679,punctuate,,/ˈpʌŋktjʊeɪt/,v.加标点,
2680,punctuation,,/，pʌŋktjʊ'eɪʃən/,n.标点符号,
2681,punish,,/ˈpʌnɪʃ/,v.惩罚，处罚,
2682,punishment,,/ˈpʌnɪʃmənt/,n.惩罚,
2683,pupil,,/ˈpjuːpɪl/,n.（小）学生,
2684,purchase,,/ˈpɜːtʃəs/,v.购买，采购,
2685,pure,,/pjʊə(r)/,a.纯的，不掺杂的,
2686,purple,,/ˈpɜːp(ə)l/,n./a.紫色,
2687,purpose,,/ˈpɜːpəs/,n.目的，意图,
2688,purse,,/pɜːs/,n.钱包,
2689,push,,/pʊʃ/,n.&v.推,
2690,put,(put，put),/pʊt/,vt.放，摆,
2691,puzzle,,/ˈpʌz(ə)l/,n.难题，（字、画）谜,
2692,puzzled,,/ˈpʌz(ə)l/,a.迷惑的，困惑的,
2693,pyramid,,/ˈpɪrəmɪd/,n.角锥形，金字塔,
2694,quake,,/kweɪk/,n.&v.震动，颤抖,
2695,qualification,,/kwɔlɪfɪˈkeɪʃ(ə)n/,n.资格，学历,
2696,quality,,/ˈkwɔlɪtɪ/,n.质量，性质,
2697,quantity,,/ˈkwɔntətɪ/,n.量，数,
2698,quarrel,,/ˈkwɔrəl;(US)ˈkwɔːrəl/,vi.争吵，吵架,
2699,quarter,,/ˈkwɔːtə(r)/,n.四分之一，一刻钟,
2700,queen,,/kwiːn/,n.皇后，女王,
2701,question,,/ˈkwestʃ(ə)n/,vt.询问n.问题,
2702,questionnaire,,/kwestʃəˈneə(r)/,n.调查表，问卷,
2703,queue,,/kjuː/,n.行列，长队,
2704,quick,,/kwɪk/,a.快；敏捷的；急剧的ad.快地；敏捷地；急剧地,
2705,quiet,,/ˈkwaɪət/,a.安静的；寂静的,
2706,quilt,,/kwɪlt/,n.被子；被状物,
2707,quit,,/kwɪt/,v.离任，离校，戒掉,
2708,quite,,/kwaɪt/,ad.完全，十分,
2709,quiz,,/kwɪz/,n.测验，小型考试,
2710,rabbit,,/ˈræbɪt/,n.兔，家兔,
2711,race,,/reɪs/,n.种族，民族v.（速度）竞赛，比赛n.赛跑，竞赛,
2712,racial,,/ˈreɪʃ(ə)l/,a.种族的,
2713,radiation,,/reɪdɪˈeɪʃ(ə)n/,n.放射，放射物,
2714,radio,,/reɪdɪəʊ/,n.无线电，收音机,
2715,radioactive,,/reɪdɪəʊˈæktɪv/,a.放射性的,
2716,radium,,/ˈreɪdɪəm/,n.镭,
2717,rag,,/ræɡ/,n.破布，抹布,
2718,rail,,/reɪl/,n.铁路,
2719,railway,,/ˈreɪlweɪ/,n.铁路；铁道,
2720,rain,,/reɪn/,n.雨，雨水vi.下雨,
2721,rainbow,,/ˈreɪnbəʊ/,n.虹，彩虹,
2722,raincoat,,/ˈreɪnkəʊt/,n.雨衣,
2723,rainfall,,/ˈreɪnfɔːl/,n.一场雨；降雨量,
2724,rainy,,/ˈreɪnɪ/,a.下雨的；多雨的,
2725,raise,,/reɪz/,vt.使升高；饲养,
2726,random,,/ˈrændəm/,a.随意，未经事先考虑的,
2727,range,,/reɪndʒ/,n./v.变化，变动，排序,
2728,rank,,/ræŋk/,n.职衔，军衔,
2729,rapid,,/ˈræpɪd/,a.快的，迅速的,
2730,rare,,/reə(r)/,a.罕见的，稀有的,
2731,rat,,/ræt/,n.老鼠,
2732,rate,,/reɪt/,n./v.率，评估，评价,
2733,rather,,/ˈrɑːðə;(US)ˈræðər/,ad.相当，宁可,
2734,raw,,/rɔː/,a.生的，未煮过的，未加工的,
2735,rawmaterial,,/rɔːməˈtɪərɪəl/,原料,
2736,ray,,/reɪ/,n.光辉，光线,
2737,razor,,/ˈreɪzə(r)/,n.剃须刀,
2738,reach,,/riːtʃ/,v.到达，伸手(脚)够到,
2739,react,,/riːˈækt/,v.回应，过敏，起物理，化学反应,
2740,read,(read，read),/riːd/,v.读；朗读,
2741,reading,,/ʃɜːt/,n.阅读；朗读,
2742,ready,,/ˈredɪ/,a.准备好的,
2743,real,,/riːl/,a.真实的，确实的,
2744,reality,,/rɪˈælɪtɪ/,n.现实,
2745,realise,(美realize),/ˈrɪəlaɪz/,vt.认识到，实现,
2746,realize,,/ˈrɪəlaɪz/,(美)vt.认识到，实现,
2747,reallyv,,/ˈrɪəlɪ/,ad.真正地；到底；确实,
2748,reason,,/ˈriːz(ə)n/,vi.评理，劝说n.理由，原因,
2749,reasonable,,/ˈriːzənəb(ə)l/,a.合乎情理的,
2750,rebuild,,/riːˈbɪld/,vt.重建,
2751,receipt,,/rɪˈsiːt/,n.收据,
2752,receive,,/rɪˈsiːv/,v.收到，得到,
2753,receiver,,/rɪˈsiːvə(r)/,n.电话听筒,
2754,recent,,/ˈriːsənt/,a.近来的，最近的,
2755,reception,,/rɪˈsepʃ(ə)n/,n.接待,
2756,receptionist,,/rɪˈsepʃənɪst/,n.接待员,
2757,recipe,,/ˈresɪpɪ/,n.烹饪法，食谱,
2758,recite,,/rɪˈsaɪt/,v.背诵,
2759,recognise,(美recognize),/ˈrekəɡnaɪz/,vt.认出,
2760,recognize,,/ˈrekəɡnaɪz/,(美)vt.认出,
2761,recommend,,/rekəˈmend/,v.推荐,
2762,record,,/ˈrekɔːd;(US)ˈrekərd/,n.记录；唱片,
2763,recordholder,,/ˈrekɔːdˈhəʊldə(r)/,记录保持者,
2764,record,,/ˈrekɔːd;(US)ˈrekərd/,v.录制，记录,
2765,recorder,,/rɪˈkɔːdə(r)/,n.录音机,
2766,recover,,/rɪˈkʌvə(r)/,vi.痊愈；恢复,
2767,recreation,,/rekrɪˈeɪʃ(ə)n/,n.娱乐，消遣,
2768,recycle,,/riːˈsaɪk(ə)l/,vt.回收；再循环,
2769,rectangle,,/ˈrektæŋɡ(ə)l/,n.&a.长方形，长方形的,
2770,red,,/red/,n.红色a.红色的,
2771,redirect,,/riːdaɪˈrekt/,vt.使改变，使转移,
2772,reduce,,/rɪˈdjuːs;(US)-ˈduːs/,vt.减少，缩减,
2773,refer,,/rɪˈfɜː(r)/,vi.谈到，提到，涉及，有关,
2774,referee,,/refəˈriː/,n.裁判，仲裁，调解员,
2775,reference,,/ˈref(ə)rəns/,n.提到，涉及，谈及，查询,
2776,reflect,,/rɪˈflekt/,v.反映，反射,
2777,reform,,/rɪˈfɔːm/,v./n.改革，改进，改良,
2778,refresh,,/rɪˈfreʃ/,v.使恢复精力，提醒,
2779,refreshments,,/rɪˈfreʃmənt/,n.点心，便餐；(会议后的)简单茶点招待,
2780,refrigerator,,/rɪˈfrɪdʒəreɪtə(r)/,n.冰箱,
2781,refusal,,/rɪˈfjuːz(ə)l/,n.拒绝,
2782,refuse,,/rɪˈfjuːz/,vi.拒绝，不愿,
2783,regard,,/rɪˈɡɑːd/,v.把……看作,
2784,regards,,/rɪˈɡɑːd/,n.问候，致意,
2785,regardless,,/rɪˈɡɑːdlɪs/,a.不顾，不加理会,
2786,register,,/ˈredʒɪstə(r)/,n.登记簿，花名册，注册员v.登记，注册,
2787,regret,,/rɪˈɡret/,n./vt.可惜，遗憾;痛惜;哀悼,
2788,regular,,/ˈreɡjʊlə(r)/,a.规则的，经常,
2789,regulation,,/reɡjʊˈleɪʃ(ə)n/,n.规则，规章,
2790,reject,,/rɪˈdʒekt/,v.拒绝,
2791,relate,,/rɪˈleɪt/,vi.有关；涉及,
2792,relation,,/rɪˈleɪʃ(ə)n/,n.关系；亲属,
2793,relationship,,/rɪˈleɪʃənʃɪp/,n.关系,
2794,relative,,/ˈrelətɪv/,n.亲属，亲戚,
2795,relax,,/rɪˈlæks/,v.（使）放松，轻松,
2796,relay,,/ˈriːleɪ/,n.接力，接替人，中转v.接替，补充；转运,
2797,relevant,,/'relɪvənt/,a.紧密相关，有意义的,
2798,reliable,,/rɪˈlaɪəb(ə)l/,a.可信赖的，可依靠的,
2799,relief,,/rɪˈliːf/,n.轻松，解脱，缓和，救济,
2800,religion,,/rɪˈlɪdʒən/,n.宗教,
2801,religious,,/rɪˈlɪdʒəs/,a.宗教的,
2802,rely,,/rɪˈlaɪ/,v.依赖，依靠,
2803,remain,,/rɪˈmeɪn/,vt.余下，留下vi.保持，仍是,
2804,remark,,/rɪˈmɑːk/,n.陈述；话；议论,
2805,remember,,/rɪˈmembə(r)/,v.记得，想起,
2806,remind,,/rɪˈmaɪnd/,vt.提醒，使记起,
2807,remote,,/rɪˈməʊt/,a.偏远的，偏僻的,
2808,remove,,/rɪˈmuːv/,vt.移动，拿走，脱掉（衣服等）,
2809,rent,,/rent/,n.&v.租金,
2810,repair,,/rɪˈpeə(r)/,n.&vt.修理；修补,
2811,repairs,,/rɪˈpeə(r)/,n.修理工作,
2812,repeat,,/rɪˈpiːt/,vt.重说，重做,
2813,replace,,/rɪˈpleɪs/,vt.取代,
2814,reply,,/rɪˈplaɪ/,n.回答，答复,
2815,report,,/rɪˈpɔːt/,n.&v.报道，报告,
2816,reporter,,/rɪˈpɔːtə(r)/,n.记者，新闻通讯员,
2817,represent,,/reprɪˈzent/,vt.代表,
2818,representative,,/reprɪˈzentətɪv/,n.代表，典型人物,
2819,republic,,/rɪˈpʌblɪk/,n.共和国,
2820,reputation,,/repjʊˈteɪʃ(ə)n/,n.名声，名誉,
2821,request,,/rɪˈkwest/,n.请求，要求的事物,
2822,require,,/rɪˈkwaɪə(r)/,vt.需求；要求,
2823,requirement,,/rɪˈkwaɪəmənt/,n.需要；要求；必要的条件,
2824,rescue,,/ˈreskjuː/,vt.营救，援救,
2825,research,,/rɪˈsɜːtʃ/,n.研究，调查,
2826,resemble,,/rɪˈzemb(ə)l/,v.（不用进行时）像，看起来像,
2827,reservation,,/rezəˈveɪʃ(ə)n/,n.预定,
2828,reserve,,/rɪˈzɜːv/,n.&v.储备；预定,
2829,resign,,/rɪˈzaɪn/,v.辞职,
2830,resist,,/rɪˈzɪst/,v.抵抗；挡开,
2831,respect,,/rɪˈspekt/,vt.&n.尊敬，尊重,
2832,respond,,/rɪˈspekt/,v.回答，回应，作出反应,
2833,responsibility,,/rɪspɔnsɪˈbɪlɪtɪ/,n.责任，负责,
2834,rest,,/rest/,n.休息；剩余的部分，其余的人（物）vi.休息，歇息,
2835,restaurant,,/ˈrestərɔnt;(US)ˈrestərənt/,n.饭馆，饭店,
2836,restrict,,/rɪˈstrɪkt/,v.限制,
2837,restriction,,/rɪˈstrɪkʃ(ə)n/,n.限制，约束,
2838,result,,/rɪˈzʌlt/,n.结果，效果,
2839,retell,,/riːˈtel/,vt.重讲，重复，复述,
2840,retire,,/rɪˈtaɪə(r)/,v.退休,
2841,return,,/rɪˈtɜːn/,v.归还,
2842,reuse,,/riːˈjuːz/,vt.重新使用；循环使用,
2843,review,,/rɪˈvjuː/,vt.重新调查；回顾；复习n.复查；复习；评论,
2844,reviewer,,/rɪˈvjuːə(r)/,n.评论者；书评家,
2845,revision,,/rɪˈvɪʒ(ə)n/,n.复习，温习,
2846,revolution,,/revəˈluːʃ(ə)n/,n.革命，变革,
2847,reward,,/rɪˈwɔːd/,n.奖赏,
2848,rewind,,/riːˈwaɪnd/,v.回转（磁带等）,
2849,rewrite,,/riːˈraɪt/,vt.重写,
2850,rhyme,,/raɪm/,n./v.押韵,
2851,rice,,/raɪs/,n.稻米；米饭,
2852,rich,,/rɪtʃ/,a.富裕的，有钱的,
2853,rid,,/rɪd/,vt.使摆脱,
2854,rid,(rid，rid/ridded，ridded),/rɪd/,vt.使摆脱,
2855,riddle,,/ˈrɪd(ə)l/,n.谜(语),
2856,ridiculous,,/rɪˈdɪkjʊləs/,a.荒谬的，愚蠢的,
2857,ride,,/raɪd/,v.骑（马、自行车）；乘车n.乘车旅行,
2858,ride,(rode，ridden),/raɪd/,v.骑（马、自行车）；乘车n.乘车旅行,
2859,right,,/raɪt/,n.权利a.对，正确的ad.正确地，恰恰，完全地a.右，右边的,
2860,right-handed,,/raɪt-hænd/,a.惯用右手的,
2861,right-wing,,/raɪt-wɪŋ/,n.右翼,
