id,type,mchoice,ans,eword,title,opa,opb,desc
"cnwstqi2869","primary","N","A","榆","榆","一 丨 丿 丶 丿 ㇏ 一 丨 𠃌 一 一 丨 亅","一 丨 亅 丿 丿 一 𠃌 一 ㇏ 一 丶 丨 丨","榆〈名〉 榆树 榆，白枌。--《说文》。按，榆皮色赤，其白者为枌也。荚可食，亦可为酱。 堇萱枌榆。--《礼记·内则》 我决起而飞抢榆枋。--《庄子·逍遥游》 落叶乔木，叶卵形，花有短梗，木材可供建筑或"
"cnwstqi2870","primary","N","B","楼","楼","一 丨 ㇏ 𡿨 丿 一 丶 丿 丿 丶 丨 一 丿","一 丨 丿 丶 丶 丿 一 丨 丿 ㇏ 𡿨 丿 一","楼  (形声。从木，娄声。本义楼房，两层以上的房屋) 同本义  楼，重屋也。--《说文》 西北有高楼，上与浮云齐。--《古诗十九首》 五步一楼，十步一阁。--杜牧《阿房宫赋》 又如教室楼;办公楼;科技"
"cnwstqi2871","primary","N","A","概","概","一 丨 丿 丶 𠃍 一 一 𠄌 丶 一 𠃋 丿 乚","一 丨 丶 一 𠄌 丿 一 丿 一 𠃍 𠃋 丶 乚","概  (形声。从木，既声。本义量米粟时刮平斗斛用的木板。量米粟时，放在斗斛上刮平，不使过满) 同本义  同权槩而就衡。--《楚辞·惜誓》 斛甬，正权概。--《礼记·月令》 槩者，平量者也。--《韩非子"
"cnwstqi2872","primary","N","B","赖","赖","一 丨 丿 丨 丿 丿 𠃍 丶 丨 ㇇ 丶 𠃍 一","一 丨 𠃍 一 丨 丿 丶 丿 ㇇ 丨 𠃍 丿 丶","赖  (形声。从贝，剌声。本义得益;赢利) 同本义  赖，赢也。--《说文》 赖，取也。--《方言十三》 先王岂有赖焉。--《国语·周语》。注利也。' 相语以利，相示以赖，相陈以知贾。--《国语》 为"
"cnwstqi2873","primary","N","B","酪","酪","一 丨 一 ㇏ 丨 ㇇ 一 丿 𠃍 ㇄ 𠃍 丿 一","一 丨 𠃍 丿 ㇄ 一 一 丿 ㇇ ㇏ 丨 𠃍 一","酪〈名〉 (形声。从酉，各声。本义乳酪) 由干酪食品制成的饼，典型地为扁圆形  用果子或果子的仁做的糊状食品  酪 ⒈用牛、羊、马等的乳汁制成的半凝固食品奶～。 ⒉用果实制成的糊状食品黑芝麻～。山楂～"
"cnwstqi2874","primary","N","A","酬","酬","一 丨 𠃍 丿 ㇄ 一 一 ㇀ 丿 丶 丨 丶 丨","一 丨 丨 丶 丨 𠃍 丶 一 丿 丿 一 ㇄ ㇀","酬  (形声。从酉，夀声。本义客人给主人祝酒后，主人再次给客人敬酒作答) 同本义  酬，主人进客也。--《说文》。凡主人酌宾曰献，宾还酌主人曰醋，主人又自饮以酌宾曰酬。 又如酬献(相互劝酒);酬劝(劝"
"cnwstqi2875","primary","N","B","感","感","一 丿 丶 ㇃ 一 丨 ㇃ 丶 一 ㇀ 𠃍 丶 丿","一 丿 一 丨 𠃍 一 ㇃ 丿 丶 ㇀ ㇃ 丶 丶","感〈动〉 (形声。从心，咸声。本义感动) 同本义。思想感情受外界事物的影响而激动  感，动人心也。--《说文》 感而遂通，天下之故。--《易·系辞》。虞注动也。' 帝感其诚，命夸娥氏二子负二山。--《"
"cnwstqi2876","primary","N","A","碍","碍","一 丿 丨 𠃍 一 丨 𠃍 一 一 一 一 亅 丶","一 丿 𠃍 一 一 丨 一 一 𠃍 丶 一 亅 丨","碍  (形声。从石，疑声。本义妨碍，阻挡) 同本义。 碍，止也。--《说文》 限至曰碍。--《通俗文》 孰能碍之。--《列子·力命》。注止也。' 碍诸以礼乐。--《法言·问道》。注限也。' 直视无碍-"
"cnwstqi2877","primary","N","A","碘","碘","一 丿 丨 𠃍 一 丨 𠃍 一 丨 丨 一 丿 丶","一 丿 丨 一 丨 丨 丿 丨 一 一 𠃍 丶 𠃍","碘〈名〉 一种非金属一价和多价元素，原子序数53，属于卤素，主要用于医药(例如用于抗菌、治疗呆小病和甲状腺肿)、照相和分析  碘 非金属元素。符号（）。紫黑色晶体。有金属光泽，性脆，易升华成紫色蒸气。"
"cnwstqi2878","primary","N","B","碑","碑","一 丿 一 一 丨 丿 一 丿 丨 𠃍 丨 𠃍 一","一 丿 丨 𠃍 一 丿 丨 𠃍 一 一 丿 一 丨","碑  (形声。从石，卑声。本义古时宫、庙门前用来观测日影及拴牲畜的竖石) 竖石  碑，竖石也。--《说文》 上当碑南陈。--《仪礼·聘礼》。注宫必有碑，所以识日景引阴阳也。宗庙则丽牲焉以取毛血。其材，"
"cnwstqi2879","primary","N","A","碎","碎","一 丿 丨 𠃍 一 丶 一 丿 丶 丿 丶 一 丨","一 丿 丶 一 丶 丨 丿 丿 一 一 𠃍 丨 丶","碎  (形声。从石，卒声。石'是汉字部首之一，从石'的字与石头有关。本义破碎) 同本义  碎，细破也。--《广韵》 拊之不时，则缺衔毁首碎胸。--《庄子·人间世》 毂已破碎。--《荀子·法行》 不敢以"
"cnwstqi2880","primary","N","B","碰","碰","一 丿 一 丿 𠃍 一 丶 丨 丶 丨 一 丨 丿","一 丿 丨 𠃍 一 丶 丿 一 丨 丨 丶 丿 一","踫  (形声。从石，并声。本义两物相触或相撞) 同本义  掽，蒲孟切，彭去声，搕掽，撞也。--《字汇》。段注今俗谓卒然相遇曰掽。'按，掽是晚起字，今字作碰' 又如小车碰到电线杆;鸡蛋碰石头;碰头(磕响"
"cnwstqi2881","primary","N","A","碗","碗","一 丿 丨 𠃍 一 丶 ㇀ 乛 丿 ㇇ 丶 𠃌 乚","一 丿 丿 ㇀ 乚 乛 𠃍 丶 丶 丨 ㇇ 一 𠃌","碗  一种圆形凹心盛食品的器具，在形式上通常接近半球形，一般比盘子深，比茶杯大和重  芙蓉玉碗，莲子金杯。--北周·庾信《春赋》 又如饭碗;瓷碗;搪瓷碗;摆碗筷;碗泥(烧制瓷器的粘土);碗窑(烧制瓷器"
"cnwstqi2882","primary","N","B","碌","碌","一 丿 一 ㇀ 亅 𠃍 一 丿 一 𠃍 ㇏ 丶 丨","一 丿 丨 𠃍 一 𠃍 一 一 亅 丶 ㇀ 丿 ㇏","碌〈名〉 (形声。从石，录声。本义石青色) 小石  矿物名  碌 〈形〉 平庸无能(多叠用)  繁忙  哆嗦，颤动  碌（磟） ⒈ 碌 ⒈平庸庸～。 ⒉繁忙忙～。劳～。 ⒊ ①平庸无能九卿～ ～奉其官"
"cnwstqi2883","primary","N","A","尴","尴","一 丿 乚 丨 丨 丿 一 丶 丨 𠃍 丨 丨 一","一 丿 丨 乚 一 丶 𠃍 丨 一 丨 丨 丨 丿","尴尬  处境尴尬 尴尬的局面 这一来，我倒有些尴尬了，下面的话怎么说呢!--《百合花》  潘虎显得有些尴尬我是自己竖竿子的。'--《潘虎》 尴尬人 神情尴尬  却才有个东京来的尴尬人，在我这里请管营、"
"cnwstqi2884","primary","N","B","雷","雷","一 ㇀ 丶 丶 𠃍 丨 一 丶 丨 丨 丶 一 乛","一 ㇀ 乛 丨 丶 丶 丶 丶 丨 𠃍 一 丨 一","雷  (象形。甲骨文，中间象闪电，圆圈和小点表示雷声。整个字形象雷声和闪电相伴而作。小篆变成了会意字，从雨，下象雷声相连之形，表示打雷下雨。本义云层放电时发出的巨响 ) 同本义  靬，阴阳薄动，靬雨生"
"cnwstqi2885","primary","N","B","零","零","一 ㇀ 丶 丨 丶 丶 乛 丿 丶 ㇇ ㇏ 丶 丶","一 ㇀ 乛 丨 丶 丶 丶 丶 丿 ㇏ 丶 ㇇ 丶","零〈动〉 (形声。从雨，令声。本义下雨。指落细雨) 同本义  零，余雨也。--《说文》 零雨其濛。--《诗·豳风·东山》 又如零雨(徐徐飘落的雨) 引申为如雨一般地落下;降落  今当远离，临表涕零。-"
"cnwstqi2886","primary","N","A","雾","雾","一 ㇀ 乛 丨 丶 丶 丶 丶 丿 ㇇ ㇏ 𠃌 丿","一 ㇀ 丶 丶 𠃌 丨 乛 ㇏ 丶 丿 丶 丿 ㇇","雾  接近地面的空气中的水蒸气  透明。如大雾;浓雾;雾合(如云雾般的聚合);雾析(雾气消散);雾岑(云雾缭绕的山峰);雾卷(雾气离散);雾杳(雾气深广的样子);雾会(如云雾般聚集在一起。形容其多);"
"cnwstqi2887","primary","N","A","雹","雹","一 ㇀ 乛 丨 丶 丶 丶 丶 丿 𠃌 𠃍 一 乚","一 ㇀ 丶 丨 𠃍 乚 乛 𠃌 一 丿 丶 丶 丶","雹  (形声。从雨，包声。本义冰雹) 同本义  阳之专气为雹。--《大戴礼记·曾子天圆》。注阳气在雨，温暖如汤，阴气薄之不相入，转而为雹，盖犹沸汤在闭器而沈于泉，则为冰也。' 寒水胜火，则为冰雹。--"
"cnwstqi2888","primary","N","B","辐","辐","一 𠃋 丨 丨 丨 一 一 𠃍 一 𠃍 一 ㇀ 丨","一 𠃋 丨 ㇀ 一 丨 𠃍 一 丨 𠃍 一 丨 一","辐  (形声。从车，畐声。畐'有腹满'义(参福'字条)，而辐'为圆形，与人腹满之形相类，因而畐'在字中亦兼有表义作用。本义辐条。插入轮毂以支撑轮圈的细条) 同本义  辐，轮辧也。--《说文》 辐也者，"
"cnwstqi2889","primary","N","A","辑","辑","一 𠃋 丨 ㇀ 丨 𠃍 一 一 丨 丨 一 一 一","一 𠃋 丨 丨 丨 𠃍 一 一 ㇀ 一 一 丨 一","辑  (形声。本义车箱) 同本义。泛指车子  辑，车和辑也。--《说文》 辑，合材为车，咸相得谓之辑。--《六书故》 推于御也，齐辑乎辔衔之际。--《列子·汤问》 整套书籍、资料等按内容或发表先后次序"
"cnwstqi2890","primary","N","B","输","输","一 𠃋 丨 ㇏ 一 ㇀ 亅 一 丨 𠃌 丿 丨 一","一 𠃋 丨 ㇀ 丿 ㇏ 一 丨 𠃌 一 一 丨 亅","输  (形声。从车，俞声。本义转运，运送) 同本义  输，委输也。--《说文》 运所有，输所无。--《淮南子·泛南训》 输积聚以贷。--《左传·襄公九年》 春申道缀基毕输。--《荀子·成相》 秦于是乎"
"cnwstqi2891","primary","N","B","督","督","丨 一 丨 ㇇ 一 丶 一 𠃍 一 一 ㇏ 丨 丿","丨 一 一 丨 丿 丶 ㇇ ㇏ 丨 𠃍 一 一 一","督  (形声。从目，叔声。本义察看督促，监督) 同本义  督，察也。--《说文》 禁督逆祀命者。--《周礼·春官·大祝》 植中枢，立督虑。--《太玄卷一周》 行督责之术。--《史记·李斯传》 离娄督绳"
"cnwstqi2892","primary","N","A","频","频","丨 一 丨 一 丨 丿 丿 一 丿 丨 𠃍 丿 丶","丨 一 丨 一 𠃍 丿 丿 丨 丿 丨 一 丿 丶","频  (会意。从步，从页。页人头。《说文》认为步是涉'的省略。人将要渡河，见水深，皱眉而止。本义皱眉) 同本义  已频顣曰。--《孟子》 又如频蹙(皱眉蹙额，忧愁不乐的样子) 接近;临近  百姓流亡，"
"cnwstqi2893","primary","N","B","龄","龄","丨 一 ㇄ 一 丿 丿 丨 丨 丶 ㇇ 丶 ㇏ 丶","丨 一 丨 一 丿 丶 ㇄ 丨 丿 ㇏ 丶 ㇇ 丶","龄  (形声。从齿，令声。从牙齿来看年龄的长幼，所以从齿'。本义年龄) 同本义  通子垂九龄，但觅梨与栗。--陶渊明《责子》 又如学龄儿童;高龄;龄齿(年龄) 年限;年数  暂游越万里，少别数千龄。-"
"cnwstqi2894","primary","N","A","鉴","鉴","丨 丨 丿 一 丶 丿 ㇏ 一 一 丨 丶 丿 一","丨 丨 丿 一 丿 一 一 丶 一 丿 ㇏ 丶 丨","鉴  (形声。从金，监声。本义古代用来盛水或冰的青铜大盆) 同本义  鑑，大盆也，一曰鑑诸，可以取明水于月。--《说文》。徐灏曰鑑，古祇作堅，从皿以盛水也。其后范铜为之，而用以照形者，亦谓之鑑，声转为"
"cnwstqi2895","primary","N","A","睛","睛","丨 𠃍 一 一 一 一 一 丨 一 丨 𠃌 一 一","丨 𠃍 一 一 一 𠃌 丨 一 一 一 一 一 丨","睛  (形声。从目，青声。本义眼珠) 同本义  虽达视犹不能见其睛。--《淮南子·主术》 又如定睛一看;画龙点睛;火眼金睛 眼睛  那行者睁睛看处，真个的背在身上。--《西游记》 偷睛斜望，春光只隔流"
"cnwstqi2896","primary","N","B","睹","睹","丨 𠃍 一 一 丨 一 一 𠃍 一 一 一 丿 丨","丨 𠃍 一 一 一 一 丨 一 丿 丨 𠃍 一 一","睹  (形声。从目，者声。本义见，看见) 同本义  睹，见也。--《说文》 圣人作而万物睹。--《易·文言传》 今我睹子之难穷也。--《庄子·秋水》 云霞明灭或可睹。--唐·李白《梦游天姥吟留别》 令"
"cnwstqi2897","primary","N","B","睦","睦","丨 𠃍 丨 一 丶 一 一 一 丿 一 丨 一 一","丨 𠃍 一 一 一 一 丨 一 丿 丶 一 丨 一","睦  (形声。从目，坴声。本义和好，亲近) 同本义  睦，目顺也。--《说文》 讲信修睦。--《礼记·礼运》。注皆训亲。' 睦于父母之堂。--《礼记·坊记》 则百姓亲睦。--《孟子》 九族既睦。--《"
"cnwstqi2898","primary","N","A","瞄","瞄","丨 𠃍 一 一 一 一 丨 丨 丨 𠃍 一 丨 一","丨 𠃍 丨 一 一 丨 丨 一 丨 一 𠃍 一 一","瞄〈动〉 (形声。从目，苗声。本义注视目标;视力集中到一点上) 同本义  眼睛迅速地注视，迅速地看  瞄注意看，视力集中在目标上～准"
"cnwstqi2899","primary","N","A","睫","睫","丨 𠃍 一 一 一 一 𠃍 一 一 丨 一 丿 ㇏","丨 𠃍 𠃍 一 一 一 一 ㇏ 丿 一 一 一 丨","睫  (形声。从目，痗声。本义眼睫毛) 同本义  吾不贵其用智之如目见毫毛而不见其睫也。--《史记·越世家》 又如睫眸(睫毛和眼珠。比喻眼前事理);睫眼间(比喻极短的时间);目不交睫 睫  迅速而无意"
"cnwstqi2900","primary","N","A","睡","睡","丨 𠃍 一 一 一 丿 一 丨 一 丨 丨 一 一","丨 𠃍 一 一 一 丨 丿 丨 一 一 丨 一 一","睡  (会意。从目，垂声。指眼睑下垂，打瞌睡。本义坐着打瞌睡) 同本义  睡，坐寐也。--《说文》 读书欲睡，引锥自剌其股。--《战国策·秦策》 孝公既见卫鞅，语事良久，孝公时时睡，弗听。--《史记·"
"cnwstqi2901","primary","N","A","睬","睬","丨 𠃍 一 一 一 丿 丶 丶 丿 一 丨 丿 ㇏","丨 𠃍 丿 丨 一 一 一 丶 ㇏ 一 丿 丿 丶","睬  理睬，答理  不是远老泰山为人忒歹，亲女婿昂然不睬。--王实甫《破窑记》 王太太不倸，坐着不动。--《儒林外史》 又如不睬;不要睬他 睬 理会；答理不理不～"
"cnwstqi2902","primary","N","B","嗜","嗜","丨 𠃍 一 丿 乚 一 一 丿 一 丨 丨 一 𠃍","丨 𠃍 一 一 丨 一 丿 丿 乚 丨 𠃍 一 一","嗜喜欢，特别爱好，爱好而成习惯～学。～酒。～好"
"cnwstqi2903","primary","N","B","鄙","鄙","丨 𠃍 丨 ㇌ 𠃍 𠃍 一 一 丨 一 丨 一 丨","丨 𠃍 一 一 丨 丨 𠃍 丨 𠃍 一 一 ㇌ 丨","鄙  (形声。从邑，啚)声。本义五百家(周代户口单位)) 同本义  鄙，五酂为鄙。--《说文》 五家为邻，五邻为里，四里为酂，五酂为鄙，五鄙为县，五县为遂。--《周礼·遂人》 县都之治。--《周礼·宰"
"cnwstqi2904","primary","N","A","嗦","嗦","丨 𠃍 一 一 丨 ㇀ 乛 𠃋 𠃋 丶 亅 丿 丶","丨 𠃍 一 一 亅 ㇀ 𠃋 𠃋 丿 丨 丶 丶 乛","哆嗦'发抖，战栗 嗦 ⒈ ⒉ 嗦 1.见'哆嗦'。 2.见'啰嗦'。 3.见'嗦嗦'"
"cnwstqi2905","primary","N","A","愚","愚","丨 𠃍 一 一 丨 𠃌 丨 ㇀ 丶 ㇀ ㇃ 丶 丶","丨 𠃍 𠃌 一 丨 丨 ㇀ 丶 ㇀ ㇃ 丶 一 丶","愚  (会意。从心，从禺。从心，与性情有关。禺，猴属，兽之愚者。本义愚蠢，愚昧) 同本义  愚，戆也。--《说文》 三赦，曰惷愚。--《周礼·司刺》 靡哲不愚。--《诗·大雅·抑》 又 哲人之愚。 非"
"cnwstqi2906","primary","N","A","暖","暖","丨 𠃍 一 一 丿 丶 丶 丿 一 一 丿 ㇇ ㇏","丨 𠃍 丶 一 丿 丿 丶 一 丿 ㇏ ㇇ 一 一","暖  (形声。从日，爰声。煗'，从火，聏声。本义温度不冷也不热) 同本义  煖，温也。--《说文》。字亦作煗、作暖。 海多大风，冬煗。--《国语·鲁语上》 孔席不煗。--《汉书·系传上》 七十非帛不煖"
"cnwstqi2907","primary","N","A","盟","盟","丨 𠃍 一 一 丿 𠃌 一 一 丨 𠃍 丨 丨 一","丨 𠃍 一 丿 一 𠃌 一 丨 𠃍 一 丨 一 丨","盟  (会意。甲骨文字形，下面象个盘盂，中间放着牛耳。古代盟会要割牲歃血，主盟人手执牛耳，掘穴埋牲。本义在神前发誓结盟) 同本义  割牛耳盛朱盘，取其血歃于玉敦。--《说文》 盟，歃血誓也。--《三苍"
"cnwstqi2908","primary","N","B","歇","歇","丨 𠃍 ㇄ 丿 一 丿 𠃌 ㇏ 丿 丿 一 乛 丶","丨 𠃍 一 一 丿 𠃌 丿 丶 ㇄ 丿 乛 丿 ㇏","歇  (形声。从欠。曷声。歇息与出气有关，故从欠'。本义休息) 同本义(侧重于放松身体的紧张状态以消除疲劳)  歇，息也。--《说文》 牛困人饥日已高，市南门外泥中歇。--唐·白居易《卖炭翁》 彼时黛"
"cnwstqi2909","primary","N","A","暗","暗","丨 𠃍 一 一 丶 一 丶 丿 一 丨 𠃍 一 一","丨 𠃍 一 丿 丶 丶 一 一 𠃍 丨 一 一 一","暗〈形〉 (形声。从日，音声。本义昏暗) 同本义。与明'相对 暗，日无光也。--《说文》 日中光明，故其出入时光暗，故大。--《论衡·说日》 体之感何自起?曰，起于远近之比例，明暗之掩映。--蔡元培《"
"cnwstqi2910","primary","N","B","暇","暇","丨 𠃍 𠃍 ㇇ 𠃍 一 一 丨 一 一 一 一 ㇏","丨 𠃍 一 一 𠃍 一 丨 一 一 𠃍 一 ㇇ ㇏","暇  (形声。从日，叚声。本义空闲，闲暇) 同本义  暇，闲也。--《说文》 不敢自暇自逸。--《书·无逸》 好以瑕。--《左传·成公十六年》 救亡不暇，安得王哉?--《韩非子·外储说右下》 安得使予"
"cnwstqi2911","primary","N","A","照","照","丨 𠃍 一 一 𠃌 丿 丨 𠃍 一 ㇀ 丶 丶 丶","丨 𠃍 丿 丶 𠃍 丨 𠃌 丶 一 一 一 丶 ㇀","照  (形声。从火，昭声，字亦作炤。本义明亮;光明) 同本义  照，明也。--《说文》 亦孔之炤。--《诗·小雅·正月》 月出照兮。--《诗·陈风·月出》 昔者十日并出，万物皆照。--《庄子》 远近照"
"cnwstqi2912","primary","N","B","畸","畸","丨 𠃍 丨 亅 丨 丿 一 一 𠃍 一 一 丶 一","丨 𠃍 一 丨 一 一 丿 丶 一 丨 𠃍 一 亅","畸  (形声。从田，奇声。本义零片的田地) 同本义  畸，残田也。--《说文》。段注残田者，余田不整齐者也。' 道千乘之国。--《论语·学而》。集解三百一十六里有畸。' 又如畸余(未被侵占的残余土地)"
"cnwstqi2913","primary","N","B","跨","跨","丨 𠃍 一 丨 丿 ㇀ 一 ㇏ 一 丨 一 ㇉ 一","丨 𠃍 一 丨 一 丨 ㇀ 一 丿 ㇏ 一 一 ㇉","跨〈动〉 (形声。从足，夸声。本义迈步，越过) 同本义  跨，渡也。--《说文》。段注谓大其两股间，以有所越也。' 不跨其国。--《国语·晋语》 康王跨之。--《左传·昭公十三年》 又如跨进大门;跨过"
"cnwstqi2914","primary","N","B","跷","跷","丨 𠃍 一 一 ㇀ 丿 乚 丿 丨 ㇂ 丨 一 一","丨 𠃍 一 丨 一 丨 ㇀ 一 ㇂ 丿 一 丿 乚","跷  (形声。从足，尧声。本义举足) 同本义  躥，举足行高也。从足，喬声。--《说文》 可躥足而待也。--《汉书·高帝纪》 莫不躥足抗首。--扬雄《长杨赋》 又如跷蹄辇脚(高举脚，轻落足);跷着腿坐"
"cnwstqi2915","primary","N","A","跳","跳","丨 𠃍 一 丨 一 丨 ㇀ 丿 丶 ㇀ 乚 丿 丶","丨 𠃍 一 一 丶 乚 丨 丶 ㇀ ㇀ 丨 丿 丿","跳〈动〉 (形声。从足，兆声。本义跃) 同本义  跳，…一曰跃也。--《说文》 特跳此者。--《左传·襄公二十五年》 跳往助之。--《列子·汤问》 狂生跳掷叫号 --清·纪昀《阅微草堂笔记》 又如跳蹋"
"cnwstqi2916","primary","N","A","跺","跺","丨 𠃍 一 丨 一 丨 ㇀ 丿 ㇍ 一 丨 丿 ㇏","丨 𠃍 丨 ㇍ 丨 ㇀ 丿 一 一 丿 一 ㇏ 丨","跺  顿足，用脚猛力踏地  跺 （脚）用力踏地急得直～脚"
"cnwstqi2917","primary","N","A","跪","跪","丨 𠃍 一 丨 一 丨 ㇀ 丿 ㇇ 一 丿 𠃌 乚","丨 𠃍 乚 一 一 ㇇ 丨 丿 𠃌 丿 丨 一 ㇀","跪〈动〉 (形声。从足，危声。本义屈膝，单膝或双膝着地，臀部抬起，伸直腰股) 同本义  跪，拜也。--《说文》 跪，两膝拄地所以拜也。--《说文通训定声》 仲宣跪而称曰。--《文选·谢庄·月赋》 (乐"
