id,type,mchoice,ans,eword,title,opa,opb,opc,opd,desc
"cnwpyqi2657","primary","N","A","铺","铺","pū、pù","chéng","","","铺  (形声。从金，甫声。本义衔门环的底座。又称铺首') 同本义  铺，箸门铺首也。--《说文》 挤玉户以撼金铺兮。--司马相如《长门赋》 金琐银铺。--何晏《景福殿赋》 铜龟蛇铺首鸣。--《汉书·哀"
"cnwpyqi2658","primary","N","A","链","链","liàn","bì","","","链  (形声。从金，连声。本义铅矿) 链条  今人以锒铛之类相连属者为链。--《六书故》 又如铁链;锁链 链  用索环栓住、捆绑或联接  链（鍊） ⒈用金属环连套构成的长条铁～子。表带～。 ⒉海洋上计"
"cnwpyqi2659","primary","N","A","销","销","xiāo","tán","","","销  (形声。从金，肖声。本义熔化金属) 同本义  销，铄金也。--《说文》 销车以斗七命。--《淮南子·泛论》 收天下兵，聚之咸阳，销以为钟鑜。--《史记·秦始皇本纪》 销锋镐。--汉·贾谊《过秦论"
"cnwpyqi2660","primary","N","A","锁","锁","suǒ","cún","","","锁 (形声) 置于可启闭的器物上，以钥匙或暗码(如字码机构、时间机构、自动释放开关、磁性螺线管等)打开的扣件  柄铁折叠环复，如锁上练，引之长丈许。--明·魏禧《大铁椎传》 又如锁管(锁簧插入的锁身)"
"cnwpyqi2661","primary","N","B","锄","锄","zhǐ","chú","","","锄〈名〉 (形声。从金，助声。本义锄头。一种长柄农具，其刀身平薄而横装，专用于中耕、除草、疏松植株周围的土壤) 同本义  纵有健妇把锄犁，禾生陇亩无东西。--杜甫《兵车行》 又如大锄;小锄 锄 〈动〉"
"cnwpyqi2662","primary","N","B","锅","锅","xiào","guō","","","锅  (形声。从金，唈声。本义炊事用具，圆形中凹，多用铁制) 同本义  形状像锅的东西  车鈍。即车轴外面的铁圈  车鈍，燕、齐、海、岱之间谓之锅。--《方言》 锅(鍋) ⒈煮炒食物等的器具炒菜～。电"
"cnwpyqi2663","primary","N","B","锈","锈","huǎng","xiù","","","锈  金属表面所生的氧化物  鏽，铁生衣也。--《集韵》 刀子锈用木贼草擦之，则锈自落。--《物类相感志》 又如锈彩(古金属的锈斑) 锈病  锈  生锈  令人感激坐流涕，锈涩短刀何足云。--宋·欧阳"
"cnwpyqi2664","primary","N","B","锋","锋","yì","fēng","","","锋  (形声。从金，。本义刀、剑等的尖端或锐利部分) 同本义  底厉锋锷。--《汉书·萧望之传》 又如锋端(指刀剑等兵器的刃口);锋镝(刀刃和箭头。泛指武器);锋锷(锋刃。泛指刀剑) 借指刀、剑等有刃"
"cnwpyqi2665","primary","N","B","锌","锌","è","xīn","","","锌〈名〉 一种蓝白色的晶状的二价金属元素，有低至中等的硬度，纯时有延性，主要用作钢铁的保护性涂层  锌白  锌版  锌金属化学元素。符号。青白色，质脆。用于电镀、造黄铜等。锌粉是有机合成工业的一种重要"
"cnwpyqi2666","primary","N","A","锐","锐","ruì","xìng","","","锐  (形声。从金，兑声。本义芒) 同本义  锐，芒也。--《说文》。段玉裁注芒者，草聑也。' 精锐的军队或士卒  赵王出轻锐以寇其后，秦数不利。--《战国策》 瑜等率轻锐继其后。--《资治通鉴》 锐"
"cnwpyqi2667","primary","N","B","甥","甥","kào","shēng","","","甥  (形声。从男，生声。本义姐妹的儿子) 同本义  甥，谓我舅者，我谓之甥。--《说文》 舅谓姊妹之子曰甥。甥亦生也。出配他男而生，故其制字男傍作生也。--《释名》 青阳，方雷氏之甥也。--《国语·"
"cnwpyqi2668","primary","N","A","掰","掰","bāi","kuàng","","","掰  用手把东西分开或折断  张开  我时常掰着嘴儿说一阵，劝一阵，哭一阵!--《红楼梦》   掰腕子  掰  分开或折断物体～成两块"
"cnwpyqi2669","primary","N","B","短","短","xíng","duǎn","","","短〈形〉 (会意。从矢，豆声。从矢'，表示短不短可以用矢来量。古代弓长箭短，量长的用弓作标准，量短的用箭作标准。本义不长) 同本义  短，有所长短，以矢为正。--《说文》。按，短，不长也。 以其长见与"
"cnwpyqi2670","primary","N","B","智","智","yù","zhì","","","智  (会意兼形声。从日，从知，知亦声。知'的后起字。本义聪明，智力强) 同本义  然后智生于忧患。--《荀子》引《孟子》 甚智其子。--《韩非子·说难》 不可谓智。--《墨子·公输》 智术浅短。--"
"cnwpyqi2671","primary","N","A","氮","氮","dàn","jì","","","氮  一种普通的非金属元素，原子序数7，游离态的氮通常为无色、无嗅、无味的不溶性双原子惰性气体，约占空气的78%(按体积计)  氮 符号。无色、无臭气体。不能燃烧，通常情况下化学性质不活泼，但高温下可"
"cnwpyqi2672","primary","N","A","毯","毯","tǎn","nán","","","毯〈名〉 厚实有毛绒的织品  毯，毛席。--《广韵》。又如毯布(用细毛织成的布);线毯;地毯;挂毯;毛毯;绒毯 毯子  毯毯子，厚实而有毛绒的织物毛～。床～。地～。壁～"
"cnwpyqi2673","primary","N","A","氯","氯","lǜ","jiāo","","","氯 卤族元素。符号新拉。黄绿色，异臭，有毒，有腐蚀性。性活泼，溶于水。用于漂白﹑杀菌，制漂白粉﹑染料﹑颜料和合成盐酸，在生产农药六六六﹑二二三 等和其他有机化学工业方面也有很大用途"
"cnwpyqi2674","primary","N","B","鹅","鹅","bì","é","","","鹅  (形声。从鸟，我声。本义家禽名。头大，喙扁阔，颈长，尾短。羽毛为白色或黑色) 同本义。鸭科中一明确亚科的鸟  如 鹅骄(形容像鹅一般高傲); 鹅顶椅(靠背高的椅子); 鹅眼(古代钱币名称。魏时所"
"cnwpyqi2675","primary","N","A","剩","剩","shèng","zǐ、zī、zǎi","","","剩  (形声。从刀，乘声。本义剩余;余下) 同本义  一屠晚归，担中肉尽，止有剩骨。--《聊斋志异·狼三则》 使野无闲田，民无剩力。--清·洪亮吉《治平篇》 又如剩员(多余的人员);剩语(多余的话);"
"cnwpyqi2676","primary","N","B","稍","稍","juàn","shāo、shào","","","稍〈名〉 (形声。从禾，肖声。本义禾末) 同本义  稍，出物有渐也。--《说文》。按，此字当训禾末，与秒为谷芒者别。 又如稍秣(给牛马吃的草料) 泛指事物的末端，枝叶  俸禄，官吏的薪水  均其稍食。"
"cnwpyqi2677","primary","N","A","程","程","chéng","bēn","","","程  (形声。从禾，呈声。本义称量谷物，并用作度量衡的总名) 度量衡的总称  按度程。--《礼记·月令》 程者，物之准也。--《荀子·致仕》 法式;章程，规格  张苍定章程。--《汉书·高帝纪》 又如"
"cnwpyqi2678","primary","N","B","稀","稀","fù","xī","","","稀  (形声。从禾，希声。本义稀疏) 同本义  稀，疏也。--《说文》 月明星稀。--《文选·曹操·短歌行》。经传皆以希为之。 重露成涓滴，稀星乍有无。--唐·杜甫《倦夜》 种豆南山下，草盛豆苗稀。-"
"cnwpyqi2679","primary","N","A","税","税","shuì","zhè、zhèi","","","税  (形声。从禾，兑声。本义田赋，征收的农产品) 同本义  税，租也。--《说文》 敛财曰赋，敛谷曰税，田税曰租。--《急就篇》注 初税亩。--《谷梁传·宣公十五年》 税十取一。--《大戴礼记·主言"
"cnwpyqi2680","primary","N","B","筐","筐","jì","kuāng","","","筐〈名〉 (形声。从竹，匡声。本义筐子，盛东西的方形竹器) 同本义◇亦用柳条或荆条等编成  维筐及筥。--《诗·召南·采筥筥》。注方曰筐，圆曰筥 载筐及筥。--《诗·周颂·良耜》 鍂釜之器。--《左传"
"cnwpyqi2681","primary","N","A","等","等","děng","qū","","","等  (会意。从竹，寺声。寺官曹之等平也，寺者，简册杂积之地，寺亦声。本义整齐的简册) 同本义  等，齐简也。--《说文》 等级;辈分  士阶三等。--《吕氏春秋·召类》 皆陛下故等夷。--《史记·留"
"cnwpyqi2682","primary","N","A","筑","筑","zhù、zhú","píng","","","筑  (形声。从木，筑声。本义筑墙。古代用夹板夹住泥土，用木杆把土砸实) 捣土使坚实  篵，捣也。--《说文》 不筑，必将有盗。(筑，这里指把坏墙修复。)--《韩非子·说难》 又如筑踏(捣土并以足踏之"
"cnwpyqi2683","primary","N","A","策","策","cè","qú","","","策  (形声。从竹，朿)声。朿'，指带有芒刺的植物，作策'的声符，同时兼表字义。本义竹制的马鞭(头上有尖刺)) 同本义。引申为驾驭马匹的工具，包括缰绳之类  軓前十尺而策半之。--《考工记·舟人》 则"
"cnwpyqi2684","primary","N","A","筛","筛","shāi","gōu","","","筛  (形声。从竹，师声。本义一种竹器，筛子) 同本义  滤泉花满筛。--唐·李洞《喜鸾公自蜀归》 又如筛子喂驴(歇后语。筛子喂驴，豆必漏下。漏豆谐漏透'，即用光、穷极之意) 筛  用筛子过物 筛土筑"
"cnwpyqi2685","primary","N","B","筒","筒","hé、hē、hè","tǒng","","","筒  (形声。从竹，同声。本义竹筒，粗大的竹管) 同本义  筒，通箫也。--《说文》 筒，竹管也。--《三苍》 筩，断竹也。--《说文》 教吏为缿筩。--《汉书·李广汉传》。注竹筩也，如今官受密事筩也"
"cnwpyqi2686","primary","N","B","筏","筏","shuàn","fá","","","筏  (形声。从竹，伐声。本义筏子) 同本义  筏，大曰筏，小曰桴，乘之渡水。--《广韵》 重五斤以上诸林木，渥水中，无过一筏。--《墨子·杂守》 无数涪江筏，鸣桡总发时。--杜甫《奉送崔都水翁下峡》"
"cnwpyqi2687","primary","N","A","答","答","dá、dā","shuān","","","答  (形声。从竹，合声。①本义以竹补篱。②答谢，报答) 回话;应对  听言则答。--《诗·小雅·雨无止》 既发则答君而俟。--《仪礼·乡射礼记》 见渔人，乃大惊，问所以来。具答之。--陶潜《桃花源记"
"cnwpyqi2688","primary","N","B","筋","筋","jiān、jiàn","jīn","","","筋〈名〉 (会意。从肉，从力，从竹。因为竹多筋，故从竹'。本义附着在骨上的韧带) 同本义  筋，肉之力也。--《说文》 诸筋者，皆属于节。--《素问·五藏生成论》 强者在内而摩其筋。--《考工记·弓人"
"cnwpyqi2689","primary","N","B","筝","筝","dú、dòu","zhēng","","","筝  (形声。从竹，争声。从竹，与乐器有关。本义拨弦乐器。形似瑟。筝是拨弦乐器，战国时已流行于秦地，故又称秦筝') 同本义      ] 筝，鼓弦竹身乐也。--《说文》 筝，五弦筑身乐也。--《御览》"
"cnwpyqi2690","primary","N","A","傲","傲","ào","lín、lìn","","","傲〈形〉 (形声。从人，敖声。本义骄傲;傲慢无理) 同本义  傲，倨也。--《说文》 经传以敖为之 凡视上于面则敖。--《礼记·曲礼》 彼交匪敖。--《诗·小雅·桑柔》 不吴不敖。--《诗·周颂·丝衣"
"cnwpyqi2691","primary","N","A","傅","傅","fù","wěi","","","傅〈动〉 (形声。从人，尃声。本义辅佐) 同本义  傅，相也。--《说文》。按，与倅略同。 傅，傅之德义。--《汉书·贾谊传》。师古曰傅，辅也。' 郑伯傅王。--《左传·僖公二十八年》 又如傅父(古代"
"cnwpyqi2692","primary","N","A","牌","牌","pái","wǒ","","","牌〈名〉 (形声。从片，卑声。片'指锯开的木头的一半，又泛指扁而薄的东西。本义题榜，招牌) 户籍板。犹今之户口簿  簧牌，籍也。--《广雅》 用木板、金属片或其他材料做成的标志  商标  古时的凭证;"
"cnwpyqi2693","primary","N","B","堡","堡","lüè","bǎo、bǔ、pù","","","堡   (形声。从土，保声。堡是后起字。本义土筑的小城)  同本义   据险筑堡以自固。--《晋书·符登载记》  又  关中堡壁三千余所。  又如碉堡;堡障(用于防守的小土城)  指堡垒   送将军登"
"cnwpyqi2694","primary","N","A","集","集","jí","juàn","","","集  同本义  集，群鸟在木上也。--《说文》 集，会也。--《尔雅》 集于苞栩。--《诗·唐风·鸨羽》 黄鸟于飞，集于灌木。--《诗·周南·葛覃》 又如集隼(栖息的隼鸟);集凤(凤停于树) 引申为停"
"cnwpyqi2695","primary","N","B","焦","焦","jiā","jiāo","","","焦〈动〉 (会意。金文字形，上面是隹'，短尾鸟，下面是火'。把鸟放在火上烤。本义物经火烧而变黄或成炭) 同本义  焦，火所伤也。--《说文》 焦，火烧黑也。--《玉篇》 濡灸之举焦。--《礼记·内则》"
"cnwpyqi2696","primary","N","A","傍","傍","bàng","lù","","","傍  (形声。从人，旁声。本义靠近，临近)同本义  傍，近也。--《说文》 双兔傍地走。--《乐府诗集·木兰诗》 又如傍边(靠近边沿);傍通(靠近四方通达之地);傍境(边境);傍户而立 傍  依附，依"
"cnwpyqi2697","primary","N","B","储","储","duō","chǔ","","","储〈动〉 (形声。从人，诸声。本义积蓄备用) 同本义  储，偫也。--《说文》 储，贮也。储亦备也，谓蓄物以为备曰储也。--《一切经音义》 小人德无储。--曹子建诗犊 盈衍储邸。--王元长《曲水诗序》"
"cnwpyqi2698","primary","N","A","皓","皓","hào","diào","","","晧  光明  晧，日出貌。--《说文》。徐锴曰初见其光白也。'俗字作皓'。从白，字亦作晧'。 晧，光也。--《尔雅》 晧晧，光也。--《广雅》 曳彗星之晧旰兮。--《楚辞·怨思》 又如晧天(光明的上天"
"cnwpyqi2699","primary","N","B","皖","皖","yǐ","wǎn","","","皖  春秋时国名  《禹贡》扬州之域，春秋时为皖国，战国属楚，秦属九江郡，二汉属庐江郡。--顾祖禹《读史方舆纪要》 安徽省的简称，因境内西部有皖山(天柱山)而得名  王念孙、王引之等都属此派) 古地名"
"cnwpyqi2700","primary","N","A","粤","粤","yuè","zhuāng","","","粤〈助〉 助词。古与聿'、越'、曰'通用，用于句首或句中 粤，于也。审慎之词也。从于，从寀，会意。--《说文》 粤，曰也。又，于也。--《尔雅》 粤三日丁亥。--《书·召诰》 粤詹(瞻)雒伊。--《史"
"cnwpyqi2701","primary","N","B","奥","奥","wù","ào、yù","","","奥〈名〉 (形声。本义古时指房屋的西南角。古时祭祀设神主或尊者居坐之处) 同本义 奥，宛也。室之西南隅。--《说文》 燔柴于奥。--《礼记·礼器》 西南隅谓之奥。--《尔雅》 司宫筵于奥。--《仪礼·"
"cnwpyqi2702","primary","N","B","街","街","huàn","jiē","","","街  (形声。从行，圭声。街'，小篆象纵横相交的十字路。本义四路相通的大道) 城市的大道，两边有房屋的、比较宽阔的道路，通常指开设商店的区段  街，四通道也。--《说文》 街，交道也。--《三苍》 街"
"cnwpyqi2703","primary","N","A","惩","惩","chéng","zhào","","","惩  (形声。从心，征声。本义警戒;鉴戒) 同本义  惩，戒也。--《玉篇》 惩，恐也。--《广雅》 则民有所惩。--《礼记·表记》 不惩其心。--《诗·小雅·节南山》 又如惩毖(受创于前，当戒慎于后"
"cnwpyqi2704","primary","N","B","御","御","gōng","yù","","","御〈动〉 (会意。甲骨文字形。左为行'的省写，中为绳索形，右是人'形。意为人握辔行于道中，即驾驶车马。本义驾驶车马) 同本义。也作驭'  御，使马也。--《说文》 徒御不惊。--《诗·小雅·车攻》 以"
